ActivityMinute,Calories
10/1/2017 4:44:00 AM,1.14909994602203
10/1/2017 4:45:00 AM,1.14909994602203
10/1/2017 4:46:00 AM,1.14909994602203
10/1/2017 4:47:00 AM,1.14909994602203
10/1/2017 4:48:00 AM,1.14909994602203
10/1/2017 4:49:00 AM,1.14909994602203
10/1/2017 4:50:00 AM,1.14909994602203
10/1/2017 4:51:00 AM,1.14909994602203
10/1/2017 4:52:00 AM,2.7578399181366
10/1/2017 4:53:00 AM,1.14909994602203
10/1/2017 4:54:00 AM,1.14909994602203
10/1/2017 4:55:00 AM,1.14909994602203
10/1/2017 4:56:00 AM,1.14909994602203
10/1/2017 4:57:00 AM,1.14909994602203
10/1/2017 4:58:00 AM,1.14909994602203
10/1/2017 4:59:00 AM,1.14909994602203
10/1/2017 5:00:00 AM,1.14909994602203
10/1/2017 5:01:00 AM,1.14909994602203
10/1/2017 5:02:00 AM,1.14909994602203
10/1/2017 5:03:00 AM,1.14909994602203
10/1/2017 5:04:00 AM,1.14909994602203
10/1/2017 5:05:00 AM,1.14909994602203
10/1/2017 5:06:00 AM,1.14909994602203
10/1/2017 5:07:00 AM,1.14909994602203
10/1/2017 5:08:00 AM,1.26400995254517
10/1/2017 5:09:00 AM,1.14909994602203
10/1/2017 5:10:00 AM,1.14909994602203
10/1/2017 5:11:00 AM,1.14909994602203
10/1/2017 5:12:00 AM,1.14909994602203
10/1/2017 5:13:00 AM,1.14909994602203
10/1/2017 5:14:00 AM,1.14909994602203
10/1/2017 5:15:00 AM,1.14909994602203
10/1/2017 5:16:00 AM,1.14909994602203
10/1/2017 5:17:00 AM,1.14909994602203
10/1/2017 5:18:00 AM,1.14909994602203
10/1/2017 5:19:00 AM,1.14909994602203
10/1/2017 5:20:00 AM,1.14909994602203
10/1/2017 5:21:00 AM,1.14909994602203
10/1/2017 5:22:00 AM,1.14909994602203
10/1/2017 5:23:00 AM,1.14909994602203
10/1/2017 5:24:00 AM,1.14909994602203
10/1/2017 5:25:00 AM,1.14909994602203
10/1/2017 5:26:00 AM,1.14909994602203
10/1/2017 5:27:00 AM,1.14909994602203
10/1/2017 5:28:00 AM,1.14909994602203
10/1/2017 5:29:00 AM,1.14909994602203
10/1/2017 5:30:00 AM,1.14909994602203
10/1/2017 5:31:00 AM,1.26400995254517
10/1/2017 5:32:00 AM,1.14909994602203
10/1/2017 5:33:00 AM,1.26400995254517
10/1/2017 5:34:00 AM,1.26400995254517
10/1/2017 5:35:00 AM,1.14909994602203
10/1/2017 5:36:00 AM,1.14909994602203
10/1/2017 5:37:00 AM,1.14909994602203
10/1/2017 5:38:00 AM,1.14909994602203
10/1/2017 5:39:00 AM,1.14909994602203
10/1/2017 5:40:00 AM,1.14909994602203
10/1/2017 5:41:00 AM,1.14909994602203
10/1/2017 5:42:00 AM,1.14909994602203
10/1/2017 5:43:00 AM,1.26400995254517
10/1/2017 5:44:00 AM,1.26400995254517
10/1/2017 5:45:00 AM,1.14909994602203
10/1/2017 5:46:00 AM,1.14909994602203
10/1/2017 5:47:00 AM,1.14909994602203
10/1/2017 5:48:00 AM,1.26400995254517
10/1/2017 5:49:00 AM,1.14909994602203
10/1/2017 5:50:00 AM,1.14909994602203
10/1/2017 5:51:00 AM,1.14909994602203
10/1/2017 5:52:00 AM,1.14909994602203
10/1/2017 5:53:00 AM,1.26400995254517
10/1/2017 5:54:00 AM,1.14909994602203
10/1/2017 5:55:00 AM,1.14909994602203
10/1/2017 5:56:00 AM,1.14909994602203
10/1/2017 5:57:00 AM,1.14909994602203
10/1/2017 5:58:00 AM,1.14909994602203
10/1/2017 5:59:00 AM,1.14909994602203
10/1/2017 6:00:00 AM,1.14909994602203
10/1/2017 6:01:00 AM,1.14909994602203
10/1/2017 6:02:00 AM,1.14909994602203
10/1/2017 6:03:00 AM,1.14909994602203
10/1/2017 6:04:00 AM,1.14909994602203
10/1/2017 6:05:00 AM,1.14909994602203
10/1/2017 6:06:00 AM,1.14909994602203
10/1/2017 6:07:00 AM,1.14909994602203
10/1/2017 6:08:00 AM,1.14909994602203
10/1/2017 6:09:00 AM,1.14909994602203
10/1/2017 6:10:00 AM,1.14909994602203
10/1/2017 6:11:00 AM,1.14909994602203
10/1/2017 6:12:00 AM,1.14909994602203
10/1/2017 6:13:00 AM,1.14909994602203
10/1/2017 6:14:00 AM,1.14909994602203
10/1/2017 6:15:00 AM,1.14909994602203
10/1/2017 6:16:00 AM,1.14909994602203
10/1/2017 6:17:00 AM,1.14909994602203
10/1/2017 6:18:00 AM,1.14909994602203
10/1/2017 6:19:00 AM,1.14909994602203
10/1/2017 6:20:00 AM,1.14909994602203
10/1/2017 6:21:00 AM,1.14909994602203
10/1/2017 6:22:00 AM,1.14909994602203
10/1/2017 6:23:00 AM,1.14909994602203
10/1/2017 6:24:00 AM,1.14909994602203
10/1/2017 6:25:00 AM,1.14909994602203
10/1/2017 6:26:00 AM,1.14909994602203
10/1/2017 6:27:00 AM,1.14909994602203
10/1/2017 6:28:00 AM,1.14909994602203
10/1/2017 6:29:00 AM,1.14909994602203
10/1/2017 6:30:00 AM,1.14909994602203
10/1/2017 6:31:00 AM,1.14909994602203
10/1/2017 6:32:00 AM,1.14909994602203
10/1/2017 6:33:00 AM,1.14909994602203
10/1/2017 6:34:00 AM,1.14909994602203
10/1/2017 6:35:00 AM,1.14909994602203
10/1/2017 6:36:00 AM,1.14909994602203
10/1/2017 6:37:00 AM,1.14909994602203
10/1/2017 6:38:00 AM,1.14909994602203
10/1/2017 6:39:00 AM,1.14909994602203
10/1/2017 6:40:00 AM,1.14909994602203
10/1/2017 6:41:00 AM,1.14909994602203
10/1/2017 6:42:00 AM,1.14909994602203
10/1/2017 6:43:00 AM,1.14909994602203
10/1/2017 6:44:00 AM,1.14909994602203
10/1/2017 6:45:00 AM,1.14909994602203
10/1/2017 6:46:00 AM,1.14909994602203
10/1/2017 6:47:00 AM,1.14909994602203
10/1/2017 6:48:00 AM,1.14909994602203
10/1/2017 6:49:00 AM,1.14909994602203
10/1/2017 6:50:00 AM,1.14909994602203
10/1/2017 6:51:00 AM,1.26400995254517
10/1/2017 6:52:00 AM,1.26400995254517
10/1/2017 6:53:00 AM,1.14909994602203
10/1/2017 6:54:00 AM,1.14909994602203
10/1/2017 6:55:00 AM,1.14909994602203
10/1/2017 6:56:00 AM,1.14909994602203
10/1/2017 6:57:00 AM,1.14909994602203
10/1/2017 6:58:00 AM,1.26400995254517
10/1/2017 6:59:00 AM,1.14909994602203
10/1/2017 7:00:00 AM,1.14909994602203
10/1/2017 7:01:00 AM,1.14909994602203
10/1/2017 7:02:00 AM,1.14909994602203
10/1/2017 7:03:00 AM,1.14909994602203
10/1/2017 7:04:00 AM,1.26400995254517
10/1/2017 7:05:00 AM,1.26400995254517
10/1/2017 7:06:00 AM,1.14909994602203
10/1/2017 7:07:00 AM,1.14909994602203
10/1/2017 7:08:00 AM,1.14909994602203
10/1/2017 7:09:00 AM,1.14909994602203
10/1/2017 7:10:00 AM,1.14909994602203
10/1/2017 7:11:00 AM,1.14909994602203
10/1/2017 7:12:00 AM,1.14909994602203
10/1/2017 7:13:00 AM,1.14909994602203
10/1/2017 7:14:00 AM,1.14909994602203
10/1/2017 7:15:00 AM,1.14909994602203
10/1/2017 7:16:00 AM,1.14909994602203
10/1/2017 7:17:00 AM,1.14909994602203
10/1/2017 7:18:00 AM,1.14909994602203
10/1/2017 7:19:00 AM,1.14909994602203
10/1/2017 7:20:00 AM,1.26400995254517
10/1/2017 7:21:00 AM,1.14909994602203
10/1/2017 7:22:00 AM,1.14909994602203
10/1/2017 7:23:00 AM,1.14909994602203
10/1/2017 7:24:00 AM,1.14909994602203
10/1/2017 7:25:00 AM,1.14909994602203
10/1/2017 7:26:00 AM,1.14909994602203
10/1/2017 7:27:00 AM,1.14909994602203
10/1/2017 7:28:00 AM,1.14909994602203
10/1/2017 7:29:00 AM,1.14909994602203
10/1/2017 7:30:00 AM,1.14909994602203
10/1/2017 7:31:00 AM,1.14909994602203
10/1/2017 7:32:00 AM,1.14909994602203
10/1/2017 7:33:00 AM,1.14909994602203
10/1/2017 7:34:00 AM,1.14909994602203
10/1/2017 7:35:00 AM,1.14909994602203
10/1/2017 7:36:00 AM,1.14909994602203
10/1/2017 7:37:00 AM,1.14909994602203
10/1/2017 7:38:00 AM,1.14909994602203
10/1/2017 7:39:00 AM,1.14909994602203
10/1/2017 7:40:00 AM,1.14909994602203
10/1/2017 7:41:00 AM,1.14909994602203
10/1/2017 7:42:00 AM,1.14909994602203
10/1/2017 7:43:00 AM,1.14909994602203
10/1/2017 7:44:00 AM,1.14909994602203
10/1/2017 7:45:00 AM,1.14909994602203
10/1/2017 7:46:00 AM,1.14909994602203
10/1/2017 7:47:00 AM,1.14909994602203
10/1/2017 7:48:00 AM,1.14909994602203
10/1/2017 7:49:00 AM,1.14909994602203
10/1/2017 7:50:00 AM,1.14909994602203
10/1/2017 7:51:00 AM,1.14909994602203
10/1/2017 7:52:00 AM,1.14909994602203
10/1/2017 7:53:00 AM,1.14909994602203
10/1/2017 7:54:00 AM,1.14909994602203
10/1/2017 7:55:00 AM,1.14909994602203
10/1/2017 7:56:00 AM,1.14909994602203
10/1/2017 7:57:00 AM,1.14909994602203
10/1/2017 7:58:00 AM,1.14909994602203
10/1/2017 7:59:00 AM,1.14909994602203
10/1/2017 8:00:00 AM,1.14909994602203
10/1/2017 8:01:00 AM,1.14909994602203
10/1/2017 8:02:00 AM,1.14909994602203
10/1/2017 8:03:00 AM,1.14909994602203
10/1/2017 8:04:00 AM,1.14909994602203
10/1/2017 8:05:00 AM,1.14909994602203
10/1/2017 8:06:00 AM,1.14909994602203
10/1/2017 8:07:00 AM,1.14909994602203
10/1/2017 8:08:00 AM,1.14909994602203
10/1/2017 8:09:00 AM,1.14909994602203
10/1/2017 8:10:00 AM,1.14909994602203
10/1/2017 8:11:00 AM,1.14909994602203
10/1/2017 8:12:00 AM,1.14909994602203
10/1/2017 8:13:00 AM,1.14909994602203
10/1/2017 8:14:00 AM,1.14909994602203
10/1/2017 8:15:00 AM,1.14909994602203
10/1/2017 8:16:00 AM,1.14909994602203
10/1/2017 8:17:00 AM,1.14909994602203
10/1/2017 8:18:00 AM,1.14909994602203
10/1/2017 8:19:00 AM,1.14909994602203
10/1/2017 8:20:00 AM,1.14909994602203
10/1/2017 8:21:00 AM,1.14909994602203
10/1/2017 8:22:00 AM,1.14909994602203
10/1/2017 8:23:00 AM,1.14909994602203
10/1/2017 8:24:00 AM,1.14909994602203
10/1/2017 8:25:00 AM,1.14909994602203
10/1/2017 8:26:00 AM,1.14909994602203
10/1/2017 8:27:00 AM,1.14909994602203
10/1/2017 8:28:00 AM,1.14909994602203
10/1/2017 8:29:00 AM,1.14909994602203
10/1/2017 8:30:00 AM,1.14909994602203
10/1/2017 8:31:00 AM,1.14909994602203
10/1/2017 8:32:00 AM,1.14909994602203
10/1/2017 8:33:00 AM,1.14909994602203
10/1/2017 8:34:00 AM,1.14909994602203
10/1/2017 8:35:00 AM,1.14909994602203
10/1/2017 8:36:00 AM,1.14909994602203
10/1/2017 8:37:00 AM,1.14909994602203
10/1/2017 8:38:00 AM,1.14909994602203
10/1/2017 8:39:00 AM,1.14909994602203
10/1/2017 8:40:00 AM,1.14909994602203
10/1/2017 8:41:00 AM,1.14909994602203
10/1/2017 8:42:00 AM,1.14909994602203
10/1/2017 8:43:00 AM,1.14909994602203
10/1/2017 8:44:00 AM,1.14909994602203
10/1/2017 8:45:00 AM,1.14909994602203
10/1/2017 8:46:00 AM,1.14909994602203
10/1/2017 8:47:00 AM,1.14909994602203
10/1/2017 8:48:00 AM,1.14909994602203
10/1/2017 8:49:00 AM,1.14909994602203
10/1/2017 8:50:00 AM,1.26400995254517
10/1/2017 8:51:00 AM,1.26400995254517
10/1/2017 8:52:00 AM,1.14909994602203
10/1/2017 8:53:00 AM,1.26400995254517
10/1/2017 8:54:00 AM,1.26400995254517
10/1/2017 8:55:00 AM,1.14909994602203
10/1/2017 8:56:00 AM,1.26400995254517
10/1/2017 8:57:00 AM,1.14909994602203
10/1/2017 8:58:00 AM,1.14909994602203
10/1/2017 8:59:00 AM,1.14909994602203
10/1/2017 9:00:00 AM,1.14909994602203
10/1/2017 9:01:00 AM,1.14909994602203
10/1/2017 9:02:00 AM,1.14909994602203
10/1/2017 9:03:00 AM,1.26400995254517
10/1/2017 9:04:00 AM,1.26400995254517
10/1/2017 9:05:00 AM,1.14909994602203
10/1/2017 9:06:00 AM,1.14909994602203
10/1/2017 9:07:00 AM,1.14909994602203
10/1/2017 9:08:00 AM,1.14909994602203
10/1/2017 9:09:00 AM,1.14909994602203
10/1/2017 9:10:00 AM,1.14909994602203
10/1/2017 9:11:00 AM,1.14909994602203
10/1/2017 9:12:00 AM,1.14909994602203
10/1/2017 9:13:00 AM,1.26400995254517
10/1/2017 9:14:00 AM,1.14909994602203
10/1/2017 9:15:00 AM,1.14909994602203
10/1/2017 9:16:00 AM,1.14909994602203
10/1/2017 9:17:00 AM,1.14909994602203
10/1/2017 9:18:00 AM,1.14909994602203
10/1/2017 9:19:00 AM,1.14909994602203
10/1/2017 9:20:00 AM,1.14909994602203
10/1/2017 9:21:00 AM,1.26400995254517
10/1/2017 9:22:00 AM,2.98765993118286
10/1/2017 9:23:00 AM,1.14909994602203
10/1/2017 9:24:00 AM,1.14909994602203
10/1/2017 9:25:00 AM,1.14909994602203
10/1/2017 9:26:00 AM,1.14909994602203
10/1/2017 9:27:00 AM,1.14909994602203
10/1/2017 9:28:00 AM,1.14909994602203
10/1/2017 9:29:00 AM,1.14909994602203
10/1/2017 9:30:00 AM,1.14909994602203
10/1/2017 9:31:00 AM,2.7578399181366
10/1/2017 9:32:00 AM,2.7578399181366
10/1/2017 9:33:00 AM,2.7578399181366
10/1/2017 9:34:00 AM,1.26400995254517
10/1/2017 9:35:00 AM,1.14909994602203
10/1/2017 9:36:00 AM,1.14909994602203
10/1/2017 9:37:00 AM,1.14909994602203
10/1/2017 9:38:00 AM,1.14909994602203
10/1/2017 9:39:00 AM,1.14909994602203
10/1/2017 9:40:00 AM,1.14909994602203
10/1/2017 9:41:00 AM,1.26400995254517
